file,date,latitude,longitude,ocean,profiler_code,institution_code,date_update,wmo,cyc,institution,dac,profiler,Month,Region
argo_000615.nc,2021-09-07,19.856706034567857,93.5589564158552,A,222332,AOML,2021-09-07,979508,4,"IFREMER, France",IFREMER,ARVOR float,September,Indian Ocean
argo_000616.nc,2021-09-08,-36.02993260943386,119.5311488976934,A,334231,IFREMER,2021-09-08,349737,82,"CSIRO, Australia",CSIRO,SOLO float,September,Atlantic Ocean
argo_000617.nc,2021-09-09,-22.00295287043176,92.9471351879503,P,647219,CSIRO,2021-09-09,381197,27,"JAMSTEC, Japan",IFREMER,Teledyne Webb Research float,September,Indian Ocean
argo_000618.nc,2021-09-10,12.403083186548983,84.622673389602,A,189116,AOML,2021-09-10,242157,43,"CSIRO, Australia",IFREMER,ARVOR float,September,Pacific Ocean
argo_000619.nc,2021-09-11,8.63687987493779,98.45204081913968,P,351671,JAMSTEC,2021-09-11,451889,59,"AOML, USA",CSIRO,SOLO float,September,Pacific Ocean
argo_000620.nc,2021-09-12,-28.006133741835473,77.21644898269744,P,942065,CSIRO,2021-09-12,290167,32,"AOML, USA",CSIRO,ARVOR float,September,Atlantic Ocean
argo_000621.nc,2021-09-13,-26.39229398311383,44.811387408062814,A,573918,AOML,2021-09-13,693805,33,"IFREMER, France",CSIRO,Teledyne Webb Research float,September,Indian Ocean
argo_000622.nc,2021-09-14,-15.919313318560171,84.98374527023279,I,676201,CSIRO,2021-09-14,776513,28,"AOML, USA",JAMSTEC,ARVOR float,September,Pacific Ocean
argo_000623.nc,2021-09-15,-8.506005962583615,116.61002276043041,A,874504,AOML,2021-09-15,236319,55,"CSIRO, Australia",CSIRO,SOLO float,September,Pacific Ocean
argo_000624.nc,2021-09-16,0.18656014946923705,54.02423538861277,I,719064,AOML,2021-09-16,514027,60,"CSIRO, Australia",AOML,Teledyne Webb Research float,September,Pacific Ocean
argo_000625.nc,2021-09-17,-16.020613427964793,95.20039126565325,P,125991,JAMSTEC,2021-09-17,326453,70,"CSIRO, Australia",CSIRO,APEX float,September,Pacific Ocean
argo_000626.nc,2021-09-18,-9.935243451345386,56.07469509272452,P,614265,CSIRO,2021-09-18,236645,62,"CSIRO, Australia",CSIRO,SOLO float,September,Indian Ocean
argo_000627.nc,2021-09-19,8.585610978694177,82.8662147578465,I,810205,IFREMER,2021-09-19,612035,80,"IFREMER, France",CSIRO,SOLO float,September,Indian Ocean
argo_000628.nc,2021-09-20,-37.615591812111134,47.734115971737566,P,728380,JAMSTEC,2021-09-20,703555,34,"JAMSTEC, Japan",IFREMER,Teledyne Webb Research float,September,Indian Ocean
argo_000629.nc,2021-09-21,-23.591598617638653,76.02967490065481,I,329577,JAMSTEC,2021-09-21,238261,87,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,September,Indian Ocean
argo_000630.nc,2021-09-22,6.367723082495907,100.49306631161969,I,810672,AOML,2021-09-22,442221,88,"IFREMER, France",CSIRO,APEX float,September,Pacific Ocean
argo_000631.nc,2021-09-23,18.188444449667955,67.80572193911857,P,503777,IFREMER,2021-09-23,536862,56,"AOML, USA",JAMSTEC,SOLO float,September,Atlantic Ocean
argo_000632.nc,2021-09-24,-6.740966262481699,93.19293795897744,I,861401,CSIRO,2021-09-24,438767,13,"JAMSTEC, Japan",AOML,Teledyne Webb Research float,September,Atlantic Ocean
argo_000633.nc,2021-09-25,-5.412623457754485,103.63599686317833,A,195556,IFREMER,2021-09-25,231004,56,"AOML, USA",AOML,APEX float,September,Pacific Ocean
argo_000634.nc,2021-09-26,-33.033819262914555,114.17422555835621,A,949307,IFREMER,2021-09-26,605187,18,"JAMSTEC, Japan",CSIRO,APEX float,September,Pacific Ocean
argo_000635.nc,2021-09-27,-10.91819615647545,58.77136654843628,P,256989,IFREMER,2021-09-27,153687,54,"AOML, USA",AOML,Teledyne Webb Research float,September,Atlantic Ocean
argo_000636.nc,2021-09-28,-5.379877680423498,71.94527326474466,P,424264,IFREMER,2021-09-28,954744,77,"IFREMER, France",JAMSTEC,SOLO float,September,Atlantic Ocean
argo_000637.nc,2021-09-29,-24.239417263742574,52.19328106643339,I,495204,IFREMER,2021-09-29,207615,43,"CSIRO, Australia",IFREMER,ARVOR float,September,Pacific Ocean
argo_000638.nc,2021-09-30,-22.499189988290237,119.39868017267001,I,606961,AOML,2021-09-30,493120,39,"AOML, USA",CSIRO,ARVOR float,September,Pacific Ocean
argo_000639.nc,2021-10-01,-15.476529398199528,114.16007743394363,I,996473,AOML,2021-10-01,651852,61,"CSIRO, Australia",AOML,APEX float,October,Indian Ocean
argo_000640.nc,2021-10-02,-38.69537214444779,83.19657042244476,I,752755,JAMSTEC,2021-10-02,915267,42,"AOML, USA",JAMSTEC,ARVOR float,October,Indian Ocean
argo_000641.nc,2021-10-03,-19.06485423709341,107.3626635501137,A,620616,AOML,2021-10-03,631985,81,"AOML, USA",JAMSTEC,ARVOR float,October,Atlantic Ocean
argo_000642.nc,2021-10-04,-26.255879545224598,81.67663818176337,A,507472,JAMSTEC,2021-10-04,704453,79,"AOML, USA",AOML,Teledyne Webb Research float,October,Pacific Ocean
argo_000643.nc,2021-10-05,-18.712672108435548,89.88685504022078,P,480634,JAMSTEC,2021-10-05,829282,18,"AOML, USA",JAMSTEC,APEX float,October,Atlantic Ocean
argo_000644.nc,2021-10-06,-32.21546143174867,47.12995456928133,I,843088,CSIRO,2021-10-06,682111,23,"AOML, USA",JAMSTEC,SOLO float,October,Indian Ocean
argo_000645.nc,2021-10-07,17.884273248093173,100.42163363974464,I,750443,IFREMER,2021-10-07,633903,54,"CSIRO, Australia",CSIRO,APEX float,October,Indian Ocean
argo_000646.nc,2021-10-08,-1.4164905189868335,50.21707869081879,P,390374,AOML,2021-10-08,606554,30,"AOML, USA",JAMSTEC,Teledyne Webb Research float,October,Atlantic Ocean
argo_000647.nc,2021-10-09,4.141650744391825,106.08541042020227,I,598682,CSIRO,2021-10-09,700724,98,"CSIRO, Australia",AOML,ARVOR float,October,Indian Ocean
argo_000648.nc,2021-10-10,11.296130509476988,102.56224701363087,I,159778,AOML,2021-10-10,815879,58,"IFREMER, France",CSIRO,SOLO float,October,Pacific Ocean
argo_000649.nc,2021-10-11,-7.601257069611279,96.69957581943811,I,145833,JAMSTEC,2021-10-11,482706,68,"JAMSTEC, Japan",AOML,APEX float,October,Atlantic Ocean
argo_000650.nc,2021-10-12,-34.350181274317464,42.89283044198097,I,909057,AOML,2021-10-12,957549,67,"AOML, USA",IFREMER,ARVOR float,October,Pacific Ocean
argo_000651.nc,2021-10-13,-5.088074781794397,64.25026847562629,I,656376,IFREMER,2021-10-13,659070,71,"JAMSTEC, Japan",AOML,APEX float,October,Pacific Ocean
argo_000652.nc,2021-10-14,-1.8553273286428578,61.04900559286743,P,835010,JAMSTEC,2021-10-14,178533,18,"CSIRO, Australia",AOML,SOLO float,October,Indian Ocean
argo_000653.nc,2021-10-15,8.45356582198145,68.81091259772153,I,466081,JAMSTEC,2021-10-15,340011,7,"IFREMER, France",CSIRO,APEX float,October,Pacific Ocean
argo_000654.nc,2021-10-16,-11.94212949507084,47.01141974110708,P,564507,CSIRO,2021-10-16,289327,40,"IFREMER, France",JAMSTEC,APEX float,October,Atlantic Ocean
argo_000655.nc,2021-10-17,-31.707280318288355,114.95662584248502,I,296375,IFREMER,2021-10-17,605168,70,"IFREMER, France",AOML,APEX float,October,Pacific Ocean
argo_000656.nc,2021-10-18,-21.55456612308291,84.3041792569901,A,176361,JAMSTEC,2021-10-18,172684,86,"JAMSTEC, Japan",CSIRO,ARVOR float,October,Pacific Ocean
argo_000657.nc,2021-10-19,-16.39965073408872,64.44194485264188,A,450373,IFREMER,2021-10-19,550134,65,"CSIRO, Australia",IFREMER,SOLO float,October,Pacific Ocean
argo_000658.nc,2021-10-20,1.9846206865540807,71.75852136594267,A,235189,AOML,2021-10-20,881453,68,"AOML, USA",CSIRO,SOLO float,October,Pacific Ocean
argo_000659.nc,2021-10-21,-2.8994101965207264,75.77620324038685,A,714553,IFREMER,2021-10-21,839644,49,"AOML, USA",CSIRO,ARVOR float,October,Pacific Ocean
argo_000660.nc,2021-10-22,-16.853712816639995,88.04754666884938,P,622154,JAMSTEC,2021-10-22,965990,52,"CSIRO, Australia",JAMSTEC,ARVOR float,October,Indian Ocean
argo_000661.nc,2021-10-23,24.123491171543677,81.25435421571981,P,722006,CSIRO,2021-10-23,316621,29,"JAMSTEC, Japan",AOML,ARVOR float,October,Atlantic Ocean
argo_000662.nc,2021-10-24,-0.624636741802334,113.55135785715339,I,422854,JAMSTEC,2021-10-24,335295,21,"AOML, USA",IFREMER,Teledyne Webb Research float,October,Indian Ocean
argo_000663.nc,2021-10-25,-24.58025853716036,79.75707863246642,A,719164,IFREMER,2021-10-25,967854,90,"CSIRO, Australia",CSIRO,APEX float,October,Atlantic Ocean
argo_000664.nc,2021-10-26,-33.38413927967376,119.372641185865,P,130949,IFREMER,2021-10-26,875723,78,"AOML, USA",AOML,APEX float,October,Atlantic Ocean
argo_000665.nc,2021-10-27,-30.064155953018417,108.11399661960766,I,837242,JAMSTEC,2021-10-27,881712,9,"IFREMER, France",AOML,SOLO float,October,Atlantic Ocean
argo_000666.nc,2021-10-28,-24.01274765500697,56.680841148586865,I,954568,IFREMER,2021-10-28,893070,47,"AOML, USA",CSIRO,APEX float,October,Atlantic Ocean
argo_000667.nc,2021-10-29,-29.55571073812888,114.4476171715133,P,211541,AOML,2021-10-29,923851,76,"JAMSTEC, Japan",AOML,Teledyne Webb Research float,October,Atlantic Ocean
argo_000668.nc,2021-10-30,-27.873143436665124,49.309311830838084,A,819979,JAMSTEC,2021-10-30,657665,42,"CSIRO, Australia",CSIRO,ARVOR float,October,Pacific Ocean
argo_000669.nc,2021-10-31,-21.46881403489994,105.39597667929533,I,161842,CSIRO,2021-10-31,730532,51,"JAMSTEC, Japan",CSIRO,SOLO float,October,Indian Ocean
argo_000670.nc,2021-11-01,-28.730716305840936,70.4498634781264,A,588019,JAMSTEC,2021-11-01,798476,56,"CSIRO, Australia",CSIRO,SOLO float,November,Indian Ocean
argo_000671.nc,2021-11-02,18.289752600717634,110.23794563560556,A,332930,AOML,2021-11-02,837651,51,"IFREMER, France",IFREMER,APEX float,November,Pacific Ocean
argo_000672.nc,2021-11-03,-34.784806531993254,109.44453520859602,A,389134,AOML,2021-11-03,647670,70,"CSIRO, Australia",CSIRO,SOLO float,November,Atlantic Ocean
argo_000673.nc,2021-11-04,-5.906759677933444,104.4740320094097,I,771553,AOML,2021-11-04,870663,20,"AOML, USA",JAMSTEC,ARVOR float,November,Indian Ocean
argo_000674.nc,2021-11-05,-13.324206245672002,103.20243490456491,A,392253,AOML,2021-11-05,811423,88,"AOML, USA",AOML,SOLO float,November,Pacific Ocean
argo_000675.nc,2021-11-06,23.854610099059414,64.37433112784326,I,230356,AOML,2021-11-06,253466,27,"IFREMER, France",IFREMER,ARVOR float,November,Pacific Ocean
argo_000676.nc,2021-11-07,-32.7174713590766,46.47354264410018,A,868917,CSIRO,2021-11-07,954221,38,"CSIRO, Australia",AOML,Teledyne Webb Research float,November,Indian Ocean
argo_000677.nc,2021-11-08,-14.139386062026794,72.23841430121291,I,837090,IFREMER,2021-11-08,334318,72,"IFREMER, France",IFREMER,Teledyne Webb Research float,November,Indian Ocean
argo_000678.nc,2021-11-09,23.015578162898976,53.88196119892069,A,789870,AOML,2021-11-09,472778,65,"AOML, USA",JAMSTEC,ARVOR float,November,Atlantic Ocean
argo_000679.nc,2021-11-10,16.257963183108714,95.59608711219694,P,887738,AOML,2021-11-10,231936,54,"JAMSTEC, Japan",IFREMER,APEX float,November,Atlantic Ocean
argo_000680.nc,2021-11-11,13.109684611703194,67.68797812302284,A,103849,JAMSTEC,2021-11-11,986004,24,"IFREMER, France",IFREMER,SOLO float,November,Indian Ocean
argo_000681.nc,2021-11-12,-23.23631624207891,118.04881606879319,A,112360,CSIRO,2021-11-12,747952,47,"JAMSTEC, Japan",IFREMER,APEX float,November,Atlantic Ocean
argo_000682.nc,2021-11-13,-28.89230681964572,91.27776618762655,I,473216,CSIRO,2021-11-13,776315,71,"JAMSTEC, Japan",AOML,SOLO float,November,Pacific Ocean
argo_000683.nc,2021-11-14,3.461809295088017,105.79844509074887,I,877567,IFREMER,2021-11-14,472818,83,"CSIRO, Australia",CSIRO,Teledyne Webb Research float,November,Atlantic Ocean
argo_000684.nc,2021-11-15,20.409439293293076,50.601973819347876,A,719055,CSIRO,2021-11-15,203533,86,"IFREMER, France",AOML,Teledyne Webb Research float,November,Atlantic Ocean
argo_000685.nc,2021-11-16,-3.810411954094562,108.9611585818098,P,361445,JAMSTEC,2021-11-16,968277,63,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,November,Pacific Ocean
argo_000686.nc,2021-11-17,-2.845175184456508,113.82057524107155,P,801160,JAMSTEC,2021-11-17,347997,57,"JAMSTEC, Japan",AOML,SOLO float,November,Atlantic Ocean
argo_000687.nc,2021-11-18,-21.80135891208153,78.96495350551487,I,621658,IFREMER,2021-11-18,169590,55,"CSIRO, Australia",JAMSTEC,Teledyne Webb Research float,November,Pacific Ocean
argo_000688.nc,2021-11-19,10.017040657475896,88.5002350200782,P,530179,JAMSTEC,2021-11-19,489919,60,"CSIRO, Australia",JAMSTEC,Teledyne Webb Research float,November,Atlantic Ocean
argo_000689.nc,2021-11-20,-27.842156343760983,101.18478407223964,A,154330,AOML,2021-11-20,428615,99,"AOML, USA",IFREMER,Teledyne Webb Research float,November,Indian Ocean
argo_000690.nc,2021-11-21,-18.960849633724163,53.98709018083301,I,151707,AOML,2021-11-21,603692,62,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,November,Atlantic Ocean
argo_000691.nc,2021-11-22,-12.34663148993291,80.20528611707539,A,380833,JAMSTEC,2021-11-22,581530,30,"AOML, USA",IFREMER,APEX float,November,Indian Ocean
argo_000692.nc,2021-11-23,-7.0053253855104245,71.89304222178505,I,653372,IFREMER,2021-11-23,615795,93,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,November,Indian Ocean
argo_000693.nc,2021-11-24,-24.243367393019785,51.709919372979925,I,140387,CSIRO,2021-11-24,405442,22,"AOML, USA",JAMSTEC,Teledyne Webb Research float,November,Indian Ocean
argo_000694.nc,2021-11-25,-32.535606391951774,69.40275378332251,I,961248,IFREMER,2021-11-25,556324,75,"CSIRO, Australia",CSIRO,APEX float,November,Indian Ocean
argo_000695.nc,2021-11-26,-0.30969724129388254,45.45378475083949,I,626930,CSIRO,2021-11-26,344936,84,"IFREMER, France",AOML,APEX float,November,Indian Ocean
argo_000696.nc,2021-11-27,-21.239014039383374,42.06495255595896,P,928569,JAMSTEC,2021-11-27,673212,29,"CSIRO, Australia",CSIRO,SOLO float,November,Pacific Ocean
argo_000697.nc,2021-11-28,-2.219515607530205,50.81330313238582,A,573048,JAMSTEC,2021-11-28,509925,41,"AOML, USA",AOML,ARVOR float,November,Pacific Ocean
argo_000698.nc,2021-11-29,-29.96642350717685,117.0492089271339,A,286633,AOML,2021-11-29,109726,42,"AOML, USA",CSIRO,Teledyne Webb Research float,November,Pacific Ocean
argo_000699.nc,2021-11-30,-8.725893379436865,83.96236287160136,A,948692,CSIRO,2021-11-30,291896,98,"IFREMER, France",CSIRO,Teledyne Webb Research float,November,Indian Ocean
argo_000700.nc,2021-12-01,-5.381686884146916,117.2657728922576,I,770798,IFREMER,2021-12-01,140542,65,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,December,Atlantic Ocean
argo_000701.nc,2021-12-02,-36.63147010654225,74.59983026641055,P,934874,JAMSTEC,2021-12-02,513461,31,"AOML, USA",CSIRO,SOLO float,December,Pacific Ocean
argo_000702.nc,2021-12-03,-18.120721917395162,64.94529064682077,A,989493,IFREMER,2021-12-03,134753,30,"AOML, USA",JAMSTEC,Teledyne Webb Research float,December,Atlantic Ocean
argo_000703.nc,2021-12-04,-31.263045998966675,80.49134902721953,P,496210,AOML,2021-12-04,966220,18,"AOML, USA",JAMSTEC,ARVOR float,December,Atlantic Ocean
argo_000704.nc,2021-12-05,-35.8806269192701,75.16093509063282,I,878799,CSIRO,2021-12-05,383460,17,"IFREMER, France",IFREMER,APEX float,December,Indian Ocean
argo_000705.nc,2021-12-06,24.347415105346442,48.45317474093952,A,487988,CSIRO,2021-12-06,333979,38,"CSIRO, Australia",IFREMER,SOLO float,December,Indian Ocean
argo_000706.nc,2021-12-07,-19.047000076643005,91.2661051752165,P,461719,JAMSTEC,2021-12-07,708986,14,"AOML, USA",AOML,APEX float,December,Indian Ocean
argo_000707.nc,2021-12-08,12.641838980551263,57.28305460076797,I,888245,CSIRO,2021-12-08,378104,87,"IFREMER, France",CSIRO,Teledyne Webb Research float,December,Pacific Ocean
argo_000708.nc,2021-12-09,-23.44835744035535,89.56703639182636,P,979459,JAMSTEC,2021-12-09,130791,89,"AOML, USA",AOML,Teledyne Webb Research float,December,Indian Ocean
argo_000709.nc,2021-12-10,4.2976769445554055,92.01608739185227,A,184381,AOML,2021-12-10,387360,79,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,December,Pacific Ocean
argo_000710.nc,2021-12-11,9.414810892829628,52.16198825029185,A,874168,CSIRO,2021-12-11,426571,56,"IFREMER, France",IFREMER,ARVOR float,December,Pacific Ocean
argo_000711.nc,2021-12-12,-1.2834818604901201,44.90797016885345,I,941708,JAMSTEC,2021-12-12,998902,22,"AOML, USA",IFREMER,ARVOR float,December,Pacific Ocean
argo_000712.nc,2021-12-13,-9.347547744239705,102.46092688547519,I,927675,IFREMER,2021-12-13,697578,67,"IFREMER, France",CSIRO,SOLO float,December,Pacific Ocean
argo_000713.nc,2021-12-14,-13.230340580427544,76.78403390154561,I,293984,JAMSTEC,2021-12-14,671302,56,"AOML, USA",CSIRO,APEX float,December,Indian Ocean
argo_000714.nc,2021-12-15,-17.323562674705304,44.65310364043806,P,160272,CSIRO,2021-12-15,235150,19,"CSIRO, Australia",IFREMER,Teledyne Webb Research float,December,Pacific Ocean
argo_000715.nc,2021-12-16,20.419394376108677,119.58930537358137,P,595916,AOML,2021-12-16,150519,57,"AOML, USA",IFREMER,Teledyne Webb Research float,December,Indian Ocean
argo_000716.nc,2021-12-17,13.990261506202394,44.622444879709334,P,797411,CSIRO,2021-12-17,890474,44,"IFREMER, France",AOML,Teledyne Webb Research float,December,Indian Ocean
argo_000717.nc,2021-12-18,22.726749193323315,95.60281830868425,I,838096,CSIRO,2021-12-18,673340,98,"JAMSTEC, Japan",IFREMER,Teledyne Webb Research float,December,Pacific Ocean
argo_000718.nc,2021-12-19,-31.920680473439592,118.69431402107308,A,353091,JAMSTEC,2021-12-19,114389,35,"JAMSTEC, Japan",CSIRO,ARVOR float,December,Indian Ocean
argo_000719.nc,2021-12-20,7.506385888236878,59.13440833727405,A,952050,IFREMER,2021-12-20,458105,1,"JAMSTEC, Japan",AOML,APEX float,December,Atlantic Ocean
argo_000720.nc,2021-12-21,20.99212969336746,51.37994949497569,P,364064,CSIRO,2021-12-21,692399,52,"AOML, USA",CSIRO,APEX float,December,Indian Ocean
argo_000721.nc,2021-12-22,-28.21985069923209,49.71079515379431,P,206121,IFREMER,2021-12-22,991490,85,"CSIRO, Australia",JAMSTEC,SOLO float,December,Indian Ocean
argo_000722.nc,2021-12-23,-35.67774262115946,64.26201180540764,A,570435,JAMSTEC,2021-12-23,980147,93,"AOML, USA",AOML,ARVOR float,December,Pacific Ocean
argo_000723.nc,2021-12-24,8.17284220385384,48.083664880851735,A,701160,IFREMER,2021-12-24,937165,70,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,December,Pacific Ocean
argo_000724.nc,2021-12-25,-2.6592476433057257,95.37290733553056,P,967564,JAMSTEC,2021-12-25,921186,37,"IFREMER, France",IFREMER,APEX float,December,Indian Ocean
argo_000725.nc,2021-12-26,14.718870489287681,44.983343850405014,P,364237,AOML,2021-12-26,972318,65,"JAMSTEC, Japan",JAMSTEC,APEX float,December,Pacific Ocean
argo_000726.nc,2021-12-27,-30.914795519291182,80.75377025198318,A,375049,IFREMER,2021-12-27,257753,51,"IFREMER, France",CSIRO,ARVOR float,December,Atlantic Ocean
argo_000727.nc,2021-12-28,11.69237527089286,119.73574830823814,I,746047,IFREMER,2021-12-28,713812,1,"CSIRO, Australia",AOML,SOLO float,December,Atlantic Ocean
argo_000728.nc,2021-12-29,-26.894224196896605,105.11762156048151,P,517567,AOML,2021-12-29,443150,91,"IFREMER, France",CSIRO,SOLO float,December,Pacific Ocean
argo_000729.nc,2021-12-30,-29.36236371372921,89.21755505848087,A,393125,IFREMER,2021-12-30,911136,21,"AOML, USA",JAMSTEC,Teledyne Webb Research float,December,Indian Ocean
argo_000730.nc,2021-12-31,-29.322723134485457,64.50028966292894,A,960335,AOML,2021-12-31,597488,53,"AOML, USA",AOML,SOLO float,December,Atlantic Ocean
argo_000731.nc,2022-01-01,12.94735681503984,89.91166690333108,A,957253,CSIRO,2022-01-01,194913,16,"AOML, USA",JAMSTEC,APEX float,January,Atlantic Ocean
argo_000732.nc,2022-01-02,3.2378193452530084,82.16331711293213,A,471344,JAMSTEC,2022-01-02,718396,61,"IFREMER, France",CSIRO,SOLO float,January,Indian Ocean
argo_000733.nc,2022-01-03,-6.000747390007241,74.08667071122971,I,182289,AOML,2022-01-03,879091,54,"AOML, USA",IFREMER,Teledyne Webb Research float,January,Pacific Ocean
argo_000734.nc,2022-01-04,-16.67601853197234,50.45683013921596,A,740794,IFREMER,2022-01-04,369637,40,"AOML, USA",IFREMER,APEX float,January,Atlantic Ocean
argo_000735.nc,2022-01-05,17.018035152852036,110.92833721923733,P,702801,AOML,2022-01-05,169639,26,"AOML, USA",CSIRO,SOLO float,January,Indian Ocean
argo_000736.nc,2022-01-06,-14.4910680175287,75.9827719057058,I,513090,IFREMER,2022-01-06,331452,80,"CSIRO, Australia",CSIRO,SOLO float,January,Indian Ocean
argo_000737.nc,2022-01-07,13.078963565652508,55.56980094566121,A,806291,CSIRO,2022-01-07,416527,92,"IFREMER, France",CSIRO,ARVOR float,January,Atlantic Ocean
argo_000738.nc,2022-01-08,-11.456230942935804,69.42074807018317,I,500890,AOML,2022-01-08,758354,65,"IFREMER, France",AOML,Teledyne Webb Research float,January,Pacific Ocean
argo_000739.nc,2022-01-09,-15.498612087381009,73.13038020231417,P,412660,CSIRO,2022-01-09,824640,74,"JAMSTEC, Japan",JAMSTEC,SOLO float,January,Atlantic Ocean
argo_000740.nc,2022-01-10,-9.92581393147558,106.20303164534994,A,359480,JAMSTEC,2022-01-10,409378,64,"IFREMER, France",JAMSTEC,ARVOR float,January,Indian Ocean
argo_000741.nc,2022-01-11,-20.410438179330765,98.68915044491217,P,886331,IFREMER,2022-01-11,752962,43,"CSIRO, Australia",JAMSTEC,APEX float,January,Atlantic Ocean
argo_000742.nc,2022-01-12,8.594609711456322,101.54439149130718,A,816046,IFREMER,2022-01-12,586084,17,"IFREMER, France",CSIRO,ARVOR float,January,Pacific Ocean
argo_000743.nc,2022-01-13,-7.323174643988857,40.882501154291774,A,588067,CSIRO,2022-01-13,629882,59,"CSIRO, Australia",JAMSTEC,ARVOR float,January,Indian Ocean
argo_000744.nc,2022-01-14,-24.906174815456875,73.29231985438092,A,431356,JAMSTEC,2022-01-14,861195,23,"CSIRO, Australia",CSIRO,SOLO float,January,Pacific Ocean
argo_000745.nc,2022-01-15,18.472347262846952,78.5075321308259,A,233498,AOML,2022-01-15,369515,7,"IFREMER, France",AOML,SOLO float,January,Atlantic Ocean
argo_000746.nc,2022-01-16,-15.047070610741258,41.53538214584454,A,354024,AOML,2022-01-16,671603,44,"JAMSTEC, Japan",IFREMER,SOLO float,January,Atlantic Ocean
argo_000747.nc,2022-01-17,-4.669064027590743,60.785056699602734,I,755258,IFREMER,2022-01-17,838924,53,"AOML, USA",CSIRO,ARVOR float,January,Pacific Ocean
argo_000748.nc,2022-01-18,18.920687212695555,100.8231858497708,A,190009,CSIRO,2022-01-18,751539,71,"AOML, USA",CSIRO,APEX float,January,Atlantic Ocean
argo_000749.nc,2022-01-19,0.5754697344094879,50.96877645831992,A,823858,CSIRO,2022-01-19,332520,79,"IFREMER, France",IFREMER,Teledyne Webb Research float,January,Pacific Ocean
argo_000750.nc,2022-01-20,-32.401627353956336,82.82481051620734,I,523159,AOML,2022-01-20,703814,34,"IFREMER, France",IFREMER,ARVOR float,January,Atlantic Ocean
argo_000751.nc,2022-01-21,21.089088034875886,57.216149761379,I,821755,JAMSTEC,2022-01-21,343459,46,"CSIRO, Australia",AOML,SOLO float,January,Pacific Ocean
argo_000752.nc,2022-01-22,0.8010234496421589,40.969661971511464,I,144816,JAMSTEC,2022-01-22,771986,68,"IFREMER, France",JAMSTEC,Teledyne Webb Research float,January,Pacific Ocean
argo_000753.nc,2022-01-23,-18.231135047289403,59.29611660796332,I,104138,AOML,2022-01-23,972437,78,"CSIRO, Australia",CSIRO,APEX float,January,Indian Ocean
argo_000754.nc,2022-01-24,-30.947315276879827,118.0699003928043,I,191176,AOML,2022-01-24,337330,78,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,January,Indian Ocean
argo_000755.nc,2022-01-25,11.611637302569235,104.12296895063916,I,438089,CSIRO,2022-01-25,205573,16,"IFREMER, France",CSIRO,SOLO float,January,Pacific Ocean
argo_000756.nc,2022-01-26,0.30472913535337653,116.76613154568267,A,890449,JAMSTEC,2022-01-26,237900,71,"AOML, USA",AOML,ARVOR float,January,Atlantic Ocean
argo_000757.nc,2022-01-27,-5.325029021539102,79.02832351410899,A,896883,AOML,2022-01-27,419658,96,"AOML, USA",IFREMER,ARVOR float,January,Atlantic Ocean
argo_000758.nc,2022-01-28,18.103017898312245,48.77889589420028,P,818316,AOML,2022-01-28,600364,19,"IFREMER, France",AOML,SOLO float,January,Atlantic Ocean
argo_000759.nc,2022-01-29,11.258818729594502,83.83675911789544,A,456007,IFREMER,2022-01-29,605740,2,"CSIRO, Australia",IFREMER,ARVOR float,January,Pacific Ocean
argo_000760.nc,2022-01-30,-30.141132817371172,76.35018676479687,A,896710,AOML,2022-01-30,335707,10,"AOML, USA",JAMSTEC,SOLO float,January,Pacific Ocean
argo_000761.nc,2022-01-31,-19.738065593289367,107.54856661916928,I,321552,AOML,2022-01-31,808024,50,"CSIRO, Australia",JAMSTEC,ARVOR float,January,Pacific Ocean
argo_000762.nc,2022-02-01,-23.848205912059726,47.846606462739565,I,143764,JAMSTEC,2022-02-01,604917,81,"IFREMER, France",AOML,ARVOR float,February,Pacific Ocean
argo_000763.nc,2022-02-02,8.356509017224006,79.05929096174225,A,223030,CSIRO,2022-02-02,773243,12,"IFREMER, France",IFREMER,ARVOR float,February,Indian Ocean
argo_000764.nc,2022-02-03,-37.82039174217434,52.00389317551874,P,949375,JAMSTEC,2022-02-03,798419,70,"AOML, USA",AOML,APEX float,February,Pacific Ocean
argo_000765.nc,2022-02-04,-2.957170483364429,65.9740741512048,I,719955,CSIRO,2022-02-04,577294,22,"IFREMER, France",IFREMER,APEX float,February,Atlantic Ocean
argo_000766.nc,2022-02-05,9.559814573144884,98.98856619102398,A,416462,IFREMER,2022-02-05,798292,32,"JAMSTEC, Japan",IFREMER,SOLO float,February,Indian Ocean
argo_000767.nc,2022-02-06,16.98976638951371,78.08145034950132,A,989855,AOML,2022-02-06,623116,84,"JAMSTEC, Japan",JAMSTEC,APEX float,February,Atlantic Ocean
argo_000768.nc,2022-02-07,-17.764686333466013,70.07106281166155,P,466142,IFREMER,2022-02-07,554485,1,"AOML, USA",JAMSTEC,SOLO float,February,Pacific Ocean
